date,open,high,low,close,volume,ticker
2023-09-28,128.6987879376221,132.12838346203904,128.64922437989011,131.14707946777344,22513100,GOOGL
2023-09-29,132.10856705829798,132.87180356786632,129.21423349403221,129.7098388671875,30859800,GOOGL
2023-10-02,130.0567776325655,133.23855587746678,130.01712073016435,132.99075317382812,22288000,GOOGL
2023-10-03,132.76277495232893,133.0799545386721,130.68122625412332,131.2660369873047,22989400,GOOGL
2023-10-04,131.62285243185696,134.37843188809666,131.3651431138617,134.05133056640625,26752300,GOOGL
2023-10-05,133.88284301757812,134.29914971685594,132.2770713207343,133.88284301757812,19832600,GOOGL
2023-10-06,132.832143768504,136.9456773507009,132.832143768504,136.3707733154297,27597600,GOOGL
2023-10-09,135.73638169070284,137.71880288642004,134.41806978059012,137.203369140625,19278100,GOOGL
2023-10-10,137.2826774721206,138.49195569665042,136.1229628059091,136.84654235839844,27786600,GOOGL
2023-10-11,137.36198046134194,139.86974231945385,137.36198046134194,139.31466674804688,25884300,GOOGL
2023-10-12,139.81025497227756,139.9787589554809,137.0447689914143,137.74853515625,24765500,GOOGL
2023-10-13,138.15494443848604,138.76949019803877,135.41919338050468,136.15269470214844,23420500,GOOGL
2023-10-16,136.9556074099909,138.40278197009948,136.77719670891506,137.87744140625,28501900,GOOGL
2023-10-17,137.41155773728624,138.67038456071032,135.97428998075208,138.49197387695312,23515800,GOOGL
2023-10-18,138.2243153813824,139.48315708044316,136.17251730070473,136.74742126464844,23375000,GOOGL
2023-10-19,137.2826534762789,138.43246127971992,136.1725025624307,136.53924560546875,26066000,GOOGL
2023-10-20,136.12297828131832,136.6582254478533,133.8927540255162,134.40818786621094,26335700,GOOGL
2023-10-23,133.8530881539799,136.4500705092504,132.77267210572043,135.30026245117188,26317900,GOOGL
2023-10-24,136.6185834917505,138.13513477372655,136.21218344241674,137.5899658203125,44814300,GOOGL
2023-10-25,127.03357185296261,127.18224741384032,123.97072673913938,124.5059814453125,84366200,GOOGL
2023-10-26,122.18653477861498,123.23722322101568,120.20411345783874,121.20523834228516,57061100,GOOGL
2023-10-27,121.79998068610722,122.22620163366648,119.15344965845101,121.09622192382812,44566500,GOOGL
2023-10-30,122.12707543139821,124.29782939084916,121.6711193945083,123.3660888671875,28940100,GOOGL
2023-10-31,123.96080022210504,124.26808066290327,121.61163584513152,122.98941802978516,26292300,GOOGL
2023-11-01,122.9795062521491,125.37823423377263,122.63258403370556,125.33858489990234,30082400,GOOGL
2023-11-02,127.29127970850502,127.8463552955118,125.81437784316901,126.36945343017578,27124600,GOOGL
2023-11-03,126.8948073232597,128.39153014476756,126.73620996974631,127.96531677246094,26393100,GOOGL
2023-11-06,127.91574427289191,129.19439942516289,127.53907936577991,129.10519409179688,19052700,GOOGL
2023-11-07,129.5611688137135,130.75061873492334,128.7384620443353,129.81887817382812,29757300,GOOGL
2023-11-08,129.81886492088287,131.04797161797262,129.63053247035484,130.68121337890625,26425800,GOOGL
2023-11-09,130.80015934584054,131.38496997848083,128.92677188940007,129.09527587890625,23747800,GOOGL
2023-11-10,128.9565016747776,131.6327671985536,128.27256395904828,131.4246063232422,26913300,GOOGL
2023-11-13,130.6217584430094,131.42463677369796,130.09641792725824,130.9290313720703,18324800,GOOGL
2023-11-14,133.01055394719708,134.50727652084166,132.14820555787506,132.445556640625,32395200,GOOGL
2023-11-15,133.68458551793623,133.84318286371249,132.3960236763613,133.43678283691406,23861500,GOOGL
2023-11-16,134.00177404646607,136.01393051384863,133.1394255960663,135.72647094726562,28013200,GOOGL
2023-11-17,134.80466539372887,134.86413562027792,132.4753140227168,134.1207275390625,37240600,GOOGL
2023-11-20,132.5149776822315,135.45887504396703,132.44558566460094,135.05247497558594,27815500,GOOGL
2023-11-21,135.0921277764423,135.9743048781384,134.7650414870518,135.7661590576172,22635300,GOOGL
2023-11-22,136.26172703194487,138.19458474282766,136.26172703194487,137.27276611328125,17813900,GOOGL
2023-11-24,136.81680506938213,136.9159321844401,134.7947419943983,135.48858642578125,12514300,GOOGL
2023-11-27,134.83439465228903,137.2033876965765,134.80465954030564,135.2110595703125,23436500,GOOGL
2023-11-28,134.88397405597584,136.04368893356298,134.22977126615422,135.99412536621094,18730000,GOOGL
2023-11-29,136.360853061755,137.07451079768657,133.65483716334538,133.80352783203125,23967200,GOOGL
2023-11-30,133.86302892814916,134.35863435541023,130.12615977169108,131.36517333984375,38988300,GOOGL
2023-12-01,130.70106506347656,130.94886777934659,129.5215217159868,130.70106506347656,31442300,GOOGL
2023-12-04,128.73844341976016,128.88711896664887,126.7758430151211,128.13380432128906,36669900,GOOGL
2023-12-05,127.8166359971415,130.97860102647664,127.12279142754068,129.83871459960938,27384800,GOOGL
2023-12-06,130.28474525326413,130.68122350903377,128.73845888121613,128.87722778320312,23576200,GOOGL
2023-12-07,133.85308336988615,137.34214919311776,133.51607536911783,135.72647094726562,56767100,GOOGL
2023-12-08,133.02046296777098,135.20112331976583,132.85195897633275,133.80352783203125,32260100,GOOGL
2023-12-11,131.21647898449544,132.16803279885028,130.20543982265264,132.11846923828125,31138000,GOOGL
2023-12-12,130.65148882726206,131.83103206038206,130.10631988027265,131.35525512695312,29032800,GOOGL
2023-12-13,132.20767860500078,132.3266190406473,130.4135897855211,131.40480041503906,30104800,GOOGL
2023-12-14,132.20768021650815,132.5446882047304,128.55011052905618,130.78033447265625,38722400,GOOGL
2023-12-15,130.46314245666346,132.33653000234125,130.0270073455555,131.43453979492188,50847100,GOOGL
2023-12-18,131.46426381839478,135.9445247418158,131.26600960302858,134.6063995361328,32258000,GOOGL
2023-12-19,135.63727655584978,136.26174417356714,134.883961824314,135.44894409179688,25476800,GOOGL
2023-12-20,137.74853672465744,140.45453739695972,136.85645324467703,137.1240692138672,49107200,GOOGL
2023-12-21,138.26400273042307,139.45345268951988,137.95671467148622,139.18582153320312,27488300,GOOGL
2023-12-22,139.53271087372684,140.74198893316685,139.47324066173348,140.2463836669922,26532200,GOOGL
2023-12-26,140.34553045409487,141.42594657240042,139.94905219268907,140.27615356445312,16780300,GOOGL
2023-12-27,140.34555481438278,140.83125362488414,138.66049922391264,139.1362762451172,19628600,GOOGL
2023-12-28,139.54263593061398,139.8994723742898,138.5216901576727,138.99746704101562,16045700,GOOGL
2023-12-29,138.40274901874815,139.12632856419143,137.56021390956434,138.46221923828125,18733000,GOOGL
2024-01-02,137.3322465738531,138.2243301608941,135.28043314911363,136.95558166503906,23711200,GOOGL
2024-01-03,136.04366979922918,138.4027561263541,135.87516579367383,137.69898986816406,24212100,GOOGL
2024-01-04,137.20339508752366,137.93689651353586,135.15159662676552,135.1912384033203,27137700,GOOGL
2024-01-05,135.54808767109367,135.9544877613099,133.9621442151988,134.53704833984375,22513900,GOOGL
2024-01-08,135.09208465323874,137.78817866795262,135.06234954551326,137.6196746826172,21404000,GOOGL
2024-01-09,137.28267283542516,140.24639807653827,136.93574306358877,139.7111358642578,24759600,GOOGL
2024-01-10,139.76070104634456,141.74312233778207,139.67149571815168,141.02944946289062,21320200,GOOGL
2024-01-11,142.2288332953947,143.9436236258308,139.40387666099627,140.8312225341797,24008700,GOOGL
2024-01-12,141.4160381670257,141.9413786630196,140.57351809075055,141.39620971679688,18785500,GOOGL
2024-01-16,140.75192640999762,143.08127772087843,140.20675747291105,141.2376251220703,22670500,GOOGL
2024-01-17,140.10762206983958,140.59330557611017,137.67914403979375,140.2265625,20968600,GOOGL
2024-01-18,140.80149369743117,142.9425126026269,140.74202347084398,142.2189178466797,25746400,GOOGL
2024-01-19,143.4678295070268,145.16279118468964,143.11099308151773,145.09341430664062,34271900,GOOGL
2024-01-22,145.80710794511032,147.0857631627537,144.55817271543333,144.7068634033203,32200400,GOOGL
2024-01-23,144.60773333501743,145.88638852663772,144.22116175386006,145.74761962890625,21636100,GOOGL
2024-01-24,147.2344232959612,148.53292195218594,146.79830331468807,147.3930206298828,25233500,GOOGL
2024-01-25,148.7509891835985,151.7047926793007,148.22563362553456,150.53515625,29149100,GOOGL
2024-01-26,149.77192479518956,151.19925532668688,149.682704348174,150.8523406982422,26115500,GOOGL
2024-01-29,150.7234988316385,152.42838247060587,150.0990312415879,152.16075134277344,27784300,GOOGL
2024-01-30,151.4569721435687,152.26975691406153,149.8611225838632,150.12875366210938,36331800,GOOGL
2024-01-31,142.35765687548871,142.73432173106326,138.6406172470756,138.8686065673828,71910000,GOOGL
2024-02-01,140.87083463777782,141.8025749490075,139.55252282770522,139.91928100585938,40466500,GOOGL
2024-02-02,138.03599811357188,141.3664667061821,135.30026199719302,141.1285858154297,62499600,GOOGL
2024-02-05,141.5647029336449,144.19140493261733,141.52504604044913,142.41712951660156,38505400,GOOGL
2024-02-06,143.3786346695141,144.08240098500607,141.93147538647906,142.83348083496094,29128200,GOOGL
2024-02-07,143.4876448849679,144.3400866289689,142.66493824979582,144.2607879638672,25208900,GOOGL
2024-02-08,144.54824955155473,145.0438548719161,143.8246700187359,144.62754821777344,22563800,GOOGL
2024-02-09,145.3907830102507,148.12653431225093,144.89517764390865,147.69039916992188,26829500,GOOGL
2024-02-12,147.11549911454978,148.02741119835667,146.07472479210762,146.2333221435547,21564100,GOOGL
2024-02-13,143.64626652168468,145.38088541203197,142.42708147937856,143.8643341064453,27837700,GOOGL
2024-02-14,144.79605648646725,145.23219160120888,142.82354180831294,144.65728759765625,22704200,GOOGL
2024-02-15,141.88189508654546,142.25855998207064,139.22545774352974,141.51515197753906,37590700,GOOGL
2024-02-16,141.73323445625792,141.93147358673406,138.9082776917751,139.28494262695312,31468900,GOOGL
2024-02-20,138.43246452711048,140.83119216490076,138.26396055406798,139.87962341308594,25144700,GOOGL
2024-02-21,140.20673565971813,141.43584224259257,139.44349926654036,141.2970733642578,23223300,GOOGL
2024-02-22,143.65616072853092,143.7255527379726,141.5448922041246,142.82354736328125,27191900,GOOGL
2024-02-23,142.40721211323083,143.40832928314302,142.16931614602157,142.69467163085938,19493800,GOOGL
2024-02-26,140.89069563143732,141.18806188186093,136.18244456120365,136.36087036132812,53641800,GOOGL
2024-02-27,136.80689055869198,138.0260753556502,135.88505684049912,137.65933227539062,33099200,GOOGL
2024-02-28,136.68794956560583,136.796983347661,134.21984460085443,135.1813201904297,37328600,GOOGL
2024-02-29,136.0734054858856,137.63952022756177,135.20113521845195,137.2430419921875,42133000,GOOGL
2024-03-01,137.21328646339086,137.6494215802847,135.71656378920932,135.93463134765625,31151100,GOOGL
2024-03-04,134.46764221027212,134.46764221027212,130.75060222297805,132.17794799804688,55999400,GOOGL
2024-03-05,130.72087171210643,132.06891886657937,129.5215001124862,131.50392150878906,40194800,GOOGL
2024-03-06,131.94995491359472,132.40591846062833,129.69991766152992,130.2450714111328,35318600,GOOGL
2024-03-07,131.62287689054074,133.75398920823105,130.45325539382577,133.19891357421875,37738200,GOOGL
2024-03-08,133.03041390483907,136.8763016912152,132.822252972934,134.21986389160156,39370400,GOOGL
2024-03-11,134.93350327450352,137.877399954622,134.93350327450352,136.4599609375,32437800,GOOGL
2024-03-12,135.82560336197784,138.15495459716567,135.82560336197784,137.28268432617188,27563400,GOOGL
2024-03-13,137.77827534305533,139.8499018963494,137.76836868179808,138.5613250732422,23347200,GOOGL
2024-03-14,139.94903860620198,142.32793819304158,139.22545904327845,141.84225463867188,42753400,GOOGL
2024-03-15,141.24752279739727,141.9215388042357,138.7992311922684,139.93911743164062,49475400,GOOGL
2024-03-18,147.3038223387608,150.81270155253688,145.87647651462308,146.38198852539062,69273700,GOOGL
2024-03-19,146.85777429622541,147.4822267241883,144.7960543185626,145.73770141601562,24070400,GOOGL
2024-03-20,146.69917689330697,147.5516186613226,145.45025691328723,147.43267822265625,21311500,GOOGL
2024-03-21,148.15627845947205,149.04836212342065,145.60885946127715,146.30271911621094,24755600,GOOGL
2024-03-22,147.8093478613808,150.24773305463123,147.6705789560528,149.44485473632812,29211800,GOOGL
2024-03-25,148.62214484045748,149.05827999793414,146.5207828540801,148.75100708007812,19229300,GOOGL
2024-03-26,148.89967658168865,150.92173980939236,148.66178056238658,149.34571838378906,22149100,GOOGL
2024-03-27,149.85123348293416,150.3071970814459,147.59127418957752,149.54396057128906,22879200,GOOGL
2024-03-28,149.5241557764802,150.09904473286645,148.8501245651844,149.6034393310547,24485400,GOOGL
2024-04-01,149.36556739992474,154.37118528416661,149.28626871590512,154.12338256835938,31730800,GOOGL
2024-04-02,152.1508570629753,153.34030699227824,150.8127164395867,153.2015380859375,24586000,GOOGL
2024-04-03,152.2499745660593,153.71696221529052,151.38761094398126,153.55836486816406,24705000,GOOGL
2024-04-04,152.15083657251893,153.40967834779974,149.12764102936788,149.20693969726562,34724700,GOOGL
2024-04-05,148.71133070821097,152.07153416376286,148.28511739400383,151.1596221923828,23459200,GOOGL
2024-04-08,151.43715468784103,153.90527453372857,151.26865070032358,153.4889678955078,20702000,GOOGL
2024-04-09,154.71807515609422,157.16636680492698,153.825991572372,155.22360229492188,31079500,GOOGL
2024-04-10,154.8370311694787,155.23350940234246,153.3204648733208,154.76763916015625,22838600,GOOGL
2024-04-11,155.5308692093835,158.27651186403895,155.0848274346832,158.00889587402344,27166400,GOOGL
2024-04-12,156.57164779653132,158.81177851890706,155.758847768036,156.34365844726562,25353700,GOOGL
2024-04-15,157.4637444709509,157.8404094057048,153.23127022277416,153.4989013671875,27136500,GOOGL
2024-04-16,152.8347772006078,154.28193632388786,152.08144740386092,153.0429229736328,20779500,GOOGL
2024-04-17,154.25220644098835,155.69938073798713,153.22135395349792,154.10353088378906,21763100,GOOGL
2024-04-18,153.97468451361368,155.56062786894117,153.26101151618397,154.6387939453125,19883000,GOOGL
2024-04-19,154.82709650190313,154.98569383172432,150.96138111672357,152.7356414794922,32615600,GOOGL
2024-04-22,152.9537163543577,156.2544497066036,152.7059136863934,154.90640258789062,26446200,GOOGL
2024-04-23,155.58041119114955,157.57273890833397,154.90638016701388,156.8689727783203,21151600,GOOGL
2024-04-24,156.10579912051713,158.1675194626567,155.78860439495244,157.73138427734375,22779100,GOOGL
2024-04-25,149.99989377882164,155.1145438273879,149.54393027269114,154.62884521484375,57109700,GOOGL
2024-04-26,172.83741845240817,173.17444161155032,168.15890237210272,170.43869018554688,64665300,GOOGL
2024-04-29,167.5740627254869,168.05976136758494,163.7579109650259,164.68963623046875,45610000,GOOGL
2024-04-30,164.1544172520467,166.62253752967678,161.1708782605576,161.3492889404297,33562900,GOOGL
2024-05-01,162.8559349699541,165.65114151829926,161.656563265471,162.4197998046875,33493200,GOOGL
2024-05-02,163.34161532186556,165.26456662605938,162.44953168316837,165.15553283691406,24294500,GOOGL
2024-05-03,166.08729069705512,166.48378411924054,161.61693512524243,165.77011108398438,34662400,GOOGL
2024-05-06,165.9881386196856,166.66215458769406,164.57069955510775,166.6225128173828,21871300,GOOGL
2024-05-07,167.01899792747776,170.25033926742327,166.90996414876957,169.7448272705078,28039700,GOOGL
2024-05-08,167.51460097970468,168.65448718502228,167.25689165384944,167.89126586914062,19569100,GOOGL
2024-05-09,167.90118913341487,169.18976613945827,166.70181746537216,168.4661865234375,15346700,GOOGL
2024-05-10,166.55311783500412,168.35712840771933,164.72929393982457,167.16766357421875,29799900,GOOGL
2024-05-13,162.81625335334653,167.79213497268913,162.55854403329832,167.6533660888672,31327600,GOOGL
2024-05-14,168.2778674212393,169.74485521976186,167.3163917028671,168.8428497314453,25127100,GOOGL
2024-05-15,169.13029325056647,171.13252805375882,169.01133767709646,170.99375915527344,26948400,GOOGL
2024-05-16,171.7669014209654,173.58081887894542,171.17218405543662,172.64907836914062,27867900,GOOGL
2024-05-17,172.64907697879545,174.72071889069628,172.1633934028928,174.51255798339844,24479300,GOOGL
2024-05-20,174.6414258747219,177.19875144536334,174.53239208635316,175.36500549316406,22554400,GOOGL
2024-05-21,175.34515724447746,176.58417055209722,174.26474127015484,176.2868194580078,16989400,GOOGL
2024-05-22,175.08745176039344,175.5929637561036,173.6700277652412,174.82974243164062,17880000,GOOGL
2024-05-23,175.5137093084088,176.68333083049927,171.42991039517594,172.02464294433594,21024900,GOOGL
2024-05-24,173.44205880318444,174.22512379260593,172.12374664509454,173.4519805908203,16579400,GOOGL
2024-05-28,172.91672082470853,175.71194253715282,172.83742214584382,174.84957885742188,20572200,GOOGL
2024-05-29,173.88807266741404,175.2856832784532,173.18432159354813,174.35394287109375,23388700,GOOGL
2024-05-30,173.66011222409284,173.67994067307137,170.28008009531703,170.59727478027344,22931500,GOOGL
2024-05-31,170.34945151502995,171.53890119050294,167.95072371750206,170.98382568359375,37638900,GOOGL
2024-06-03,171.0234968625416,172.9960117081414,169.65563630662328,171.64796447753906,27459100,GOOGL
2024-06-04,171.7570153757393,172.32201282172161,170.37923289523386,172.2625274658203,26879600,GOOGL
2024-06-05,173.66010997413338,175.09736245061762,172.4012681621193,173.86827087402344,22068500,GOOGL
2024-06-06,174.35395954744376,175.59297294708358,174.2052839893571,175.17666625976562,23251000,GOOGL
2024-06-07,175.493867979147,176.30665293703487,172.76803839075907,172.9266357421875,19661400,GOOGL
2024-06-10,173.63119590631558,175.70520037025813,171.43809934111798,173.67088317871094,23726700,GOOGL
2024-06-11,174.87163664223397,175.48688780612986,172.44038608531787,175.26856994628906,21540600,GOOGL
2024-06-12,176.8860828234983,179.0295587655737,174.76245808700693,176.42959594726562,27864700,GOOGL
2024-06-13,174.76246052696914,175.38764480431132,173.5418763520932,173.81973266601562,20913300,GOOGL
2024-06-14,172.886928506799,175.7051941501706,172.81745685502335,175.437255859375,18063600,GOOGL
2024-06-17,174.11742569746272,176.99522948449695,173.47239026793287,175.88380432128906,19618500,GOOGL
2024-06-18,175.78456099585281,176.0326480479042,172.76782910540194,173.750244140625,21869900,GOOGL
2024-06-20,174.02812743639052,175.93343447480135,173.65104535533175,174.95101928710938,20160100,GOOGL
2024-06-21,175.645657934706,179.466205138687,175.2586426839211,178.2555389404297,57759000,GOOGL
2024-06-24,178.7814578148954,179.5058677711299,177.30285352534577,177.84864807128906,18298000,GOOGL
2024-06-25,178.24561193946573,182.87987707702328,178.04714529101605,182.6218719482422,23130200,GOOGL
2024-06-26,181.2325870029249,183.09819163519248,181.08372566274275,182.4730224609375,19839000,GOOGL
2024-06-27,182.77071833286294,184.62642010992184,182.61195409916436,183.99131774902344,18848900,GOOGL
2024-06-28,182.90965002904287,183.71344974735644,180.56770738280355,180.75624084472656,29156600,GOOGL
2024-07-01,181.62953102450626,182.47303324260807,179.9127724889494,181.58984375,16006100,GOOGL
2024-07-02,180.65697788213006,184.15004749671385,180.1707218532549,183.82257080078125,17372500,GOOGL
2024-07-03,183.43559898745033,184.666101253454,182.59209683114494,184.39817810058594,10242100,GOOGL
2024-07-05,184.43785005315465,189.3995914027585,184.37831157968466,189.14158630371094,20967500,GOOGL
2024-07-08,188.4469411036859,188.71487939155085,186.34316749742393,187.58360290527344,21035900,GOOGL
2024-07-09,188.85380640623399,189.89577517091524,187.27597621110633,187.5339813232422,15121400,GOOGL
2024-07-10,187.7026819141074,190.28279364749721,187.5836049591009,189.71714782714844,15952500,GOOGL
2024-07-11,188.39735066829172,189.39961710579536,183.66384453862594,184.1501007080078,25625800,GOOGL
2024-07-12,183.66381817797418,185.67828393880026,183.0783363373865,183.65390014648438,22898400,GOOGL
2024-07-15,183.5050408426138,186.79964437744582,183.5050408426138,185.10272216796875,16474000,GOOGL
2024-07-16,185.92636030176988,187.23625205856462,181.96688551253317,182.51268005371094,18290700,GOOGL
2024-07-17,181.569963789314,182.14552760174087,178.52344733868037,179.6348876953125,20734100,GOOGL
2024-07-18,180.53793067512186,181.10357651103143,175.11971708479683,176.33038330078125,25315700,GOOGL
2024-07-19,177.511294978359,178.91049478015813,175.77468519675912,176.30062866210938,18881900,GOOGL
2024-07-22,179.2081844529357,181.30204007198228,178.85093844213043,180.27992248535156,24100300,GOOGL
2024-07-23,180.65700705961783,182.20506795075516,180.15089974687697,180.39898681640625,36352700,GOOGL
2024-07-24,172.2716763828317,174.84185492699467,170.5052975643539,171.30909729003906,49585200,GOOGL
2024-07-25,171.19994131459546,172.09304877138803,165.9107228003057,166.00003051757812,44852000,GOOGL
2024-07-26,165.8710141586151,166.80382399385917,162.8046615111257,165.72216796875,41336900,GOOGL
2024-07-29,167.5381777702437,169.12592608314606,166.70460877031735,168.23281860351562,20293800,GOOGL
2024-07-30,168.9373789518768,169.91979407162952,167.15114899500833,168.9869842529297,18959700,GOOGL
2024-07-31,171.91443658888358,172.91670298864665,168.7091404604878,170.22743225097656,25729100,GOOGL
2024-08-01,168.94730744825696,172.718234225876,167.58779504728142,169.45339965820312,24531400,GOOGL
2024-08-02,165.1664630337912,167.22061625981866,163.41000220136607,165.38478088378906,29130100,GOOGL
2024-08-05,154.3101575722687,163.17182044634595,153.74451178437454,158.03146362304688,53630700,GOOGL
2024-08-06,158.11087775486118,159.3413952637539,155.2132221455675,157.07882690429688,49004600,GOOGL
2024-08-07,160.01618414211123,161.73294268414506,157.25745672144262,157.72386169433594,25138600,GOOGL
2024-08-08,159.28181801513983,162.4374934400702,158.9841256428161,160.79019165039062,25578800,GOOGL
2024-08-09,158.78564981676743,162.53672526881738,157.84292193770273,162.4176483154297,28602300,GOOGL
2024-08-12,163.09243732479868,163.63821673656008,160.60163358167628,161.04818725585938,15895300,GOOGL
2024-08-13,162.15963892338314,163.46953080218395,161.72300324977175,162.90390014648438,18551700,GOOGL
2024-08-14,161.15734902797854,161.9710818575429,156.5032484754406,159.14288330078125,40591100,GOOGL
2024-08-15,159.27189898700752,160.40317542086007,158.38870962322818,160.06578063964844,31524300,GOOGL
2024-08-16,160.23448454041534,163.79701137732062,159.8970897454957,161.7130889892578,24208600,GOOGL
2024-08-19,164.01533548402497,165.4145503036196,163.0031359185699,165.3946990966797,22416200,GOOGL
2024-08-20,165.62294626435101,167.34963797695062,165.54357171525163,165.9008026123047,18341500,GOOGL
2024-08-21,163.8863376356894,165.57334208523812,163.41001462767,164.58099365234375,22902000,GOOGL
2024-08-22,165.98019374033774,166.30767054084,162.06042045159603,162.5466766357422,22493300,GOOGL
2024-08-23,163.45964509800748,164.90846541930796,162.57645554427228,164.35275268554688,13955700,GOOGL
2024-08-26,165.106913416324,166.26795909914733,163.20160651563705,164.8885955810547,14190400,GOOGL
2024-08-27,164.5710342489987,165.16644927065664,163.20160392643822,163.41990661621094,11821900,GOOGL
2024-08-28,163.77715768210635,164.33288545251102,160.2940205808296,161.6039276123047,16407400,GOOGL
2024-08-29,163.05275436266322,164.70005625165825,159.02382249929119,160.5421142578125,19699800,GOOGL
2024-08-30,161.37568835446018,162.40773914692483,160.45281163127092,162.1298828125,22123800,GOOGL
2024-09-03,160.48255309061489,160.61156320284906,155.28264303988357,156.15591430664062,38945300,GOOGL
2024-09-04,155.4612837104589,157.78337502963737,154.76664294942685,155.2528839111328,19353800,GOOGL
2024-09-05,155.1040401638185,158.2299312085826,154.78648144405375,156.03684997558594,18688700,GOOGL
2024-09-06,156.09638450541732,156.62232787245784,149.39803374273566,149.76519775390625,37912100,GOOGL
2024-09-09,151.54387525137955,152.4282366790671,146.28739297802653,147.76795959472656,39260500,GOOGL
2024-09-10,149.4969310708747,150.31174383865772,147.40029682558622,147.71827697753906,31118800,GOOGL
2024-09-11,148.97024262197922,150.5402350111877,146.58545288467116,150.202392578125,29607700,GOOGL
2024-09-12,152.82570635319718,153.83924907315188,151.682982309114,153.71006774902344,29621500,GOOGL
2024-09-13,154.44535510677574,157.37667920350046,154.2267627397466,156.46250915527344,29591200,GOOGL
2024-09-16,156.313451749423,157.2474993531957,155.60795803142506,157.05870056152344,18379800,GOOGL
2024-09-17,158.0126274199818,159.53293380012653,157.3766823666018,158.31072998046875,20715600,GOOGL
2024-09-18,158.84732423336595,159.483269373917,157.5953115022546,158.79763793945312,23677300,GOOGL
2024-09-19,162.67291544318158,162.7523953061902,160.31791891468873,161.11285400390625,26587700,GOOGL
2024-09-20,162.46425419413836,162.69279293629415,161.03337393309369,162.55368041992188,40896400,GOOGL
2024-09-23,163.3088698512438,164.4416474906759,160.64583942390462,160.82470703125,24150900,GOOGL
2024-09-24,161.9972041569506,162.18600293337994,159.67203168983335,161.2618865966797,23332100,GOOGL
2024-09-25,160.44711769027916,161.77862539142924,160.27819642927898,160.4669952392578,18869200,GOOGL
2024-09-26,162.60335078741144,163.0405658423745,161.25196569121914,161.69911193847656,20319300,GOOGL
2024-09-27,161.7786145898017,164.65030615932238,161.59976214731748,162.91139221191406,21101300,GOOGL
2024-09-30,162.2853907035285,165.09744958161895,162.22575806160205,164.7993621826172,20413900,GOOGL
2024-10-01,166.62770671794624,168.08839566011457,163.53740758234116,165.93214416503906,28338100,GOOGL
2024-10-02,165.3657763102453,166.45881419785064,163.6864795384376,164.809326171875,17760200,GOOGL
2024-10-03,163.36851452885276,165.58438388776636,162.88161307671416,164.809326171875,15073100,GOOGL
2024-10-04,166.99535885279488,167.16428010496523,164.4317010051406,166.00169372558594,19047400,GOOGL
2024-10-07,166.65750280293437,167.41268277986842,161.7189863091265,161.94752502441406,22463100,GOOGL
2024-10-08,162.90145376713176,163.68644249996592,161.83822486594266,163.3386688232422,23072700,GOOGL
2024-10-09,162.4145490312399,163.7957428412033,158.72806019467495,160.83462524414062,31181800,GOOGL
2024-10-10,159.8509116423071,162.03698715416354,159.38388779769477,161.05325317382812,14144100,GOOGL
2024-10-11,161.10293319324816,162.86170956550862,160.21857182956228,162.20590209960938,15344300,GOOGL
2024-10-14,162.6033481425783,165.1769369826469,162.36486307226147,163.9149932861328,19016100,GOOGL
2024-10-15,164.73974614754195,166.61777276120088,163.5871060435806,164.41184997558594,20247200,GOOGL
2024-10-16,163.48772512033995,164.74968410008972,162.70273632699872,164.11373901367188,16406000,GOOGL
2024-10-17,164.68012315374543,165.3160682513299,161.7289364078274,161.89785766601562,21453400,GOOGL
2024-10-18,162.1562116364337,163.66658684818702,162.0469078679096,162.38475036621094,19757700,GOOGL
2024-10-21,161.91770927556843,163.45789306330104,161.58979800498344,163.03062438964844,20946500,GOOGL
2024-10-22,161.94755157914383,164.719886004102,161.94755157914383,164.0938720703125,16568100,GOOGL
2024-10-23,163.71626254064074,164.76956032222017,160.90418838301372,161.74880981445312,18280500,GOOGL
2024-10-24,161.79849749810091,162.29533007096418,159.9900196550578,161.68919372558594,22412500,GOOGL
2024-10-25,162.63318258273335,164.5410179603954,162.38476628102538,164.22305297851562,19828900,GOOGL
2024-10-28,167.68098784367282,167.68098784367282,162.91139226813863,165.66384887695312,32138600,GOOGL
2024-10-29,166.66744336321563,169.30066498158368,166.03149830422933,168.60508728027344,42169000,GOOGL
2024-10-30,179.53541113405987,180.86693395167478,172.95735272555387,173.35482788085938,68890800,GOOGL
2024-10-31,172.03325462883092,175.69988150851668,169.91674297844676,170.0260467529297,44769000,GOOGL
2024-11-01,168.9926071986616,171.22835336095886,167.81014346910678,170.20486450195312,31796500,GOOGL
2024-11-04,168.85352398218356,169.6484591926119,166.94568857443238,168.16790771484375,21492700,GOOGL
2024-11-05,168.3566697123956,169.44970738138483,167.77041094544956,168.6647186279297,18242100,GOOGL
2024-11-06,172.69899134986846,175.81909904785277,172.40088879790804,175.39181518554688,33695500,GOOGL
2024-11-07,176.28614242154367,179.93289179611503,176.067534869967,179.60498046875,25352900,GOOGL
2024-11-08,179.50560202546419,179.7540183112244,176.95189049215537,177.22018432617188,22006200,GOOGL
2024-11-11,177.44872793439595,179.40624953288767,177.33942415917616,179.20751953125,17450400,GOOGL
2024-11-12,178.68086684117154,181.33395085774214,178.25358296080182,180.46945190429688,25134900,GOOGL
2024-11-13,179.31681892204128,179.8136514950511,177.4089684990119,177.746826171875,23184000,GOOGL
2024-11-14,177.15060502189382,177.68719264307913,173.21569988978717,174.46771240234375,31007500,GOOGL
